,CITY_ID,SHEM_YISHU,SRt_05-03,N_05-03,SRt_05-02,N_05-02,SRt_05-01,N_05-01,SRt_04-30,N_04-30,SRt_04-29,N_04-29,SRt_04-28,N_04-28,SRt_04-27,N_04-27,SRt_04-26,N_04-26,SRt_04-25,N_04-25,SRt_04-24,N_04-24,SRt_04-23,N_04-23,SRt_04-22,N_04-22,SRt_04-21,N_04-21,SRt_04-20,N_04-20,SRt_04-19,N_04-19,SRt_04-18,N_04-18,SRt_04-17,N_04-17,SRt_04-16,N_04-16,SRt_04-15,N_04-15,SRt_04-14,N_04-14,SRt_04-13,N_04-13,SRt_04-12,N_04-12,SRt_04-11,N_04-11,SRt_04-10,N_04-10,SRt_04-09,N_04-09,SRt_04-08,N_04-08,SRt_04-07,N_04-07,SRt_04-06,N_04-06,SRt_04-05,N_04-05,SRt_04-04,N_04-04,SRt_04-03,N_04-03,SRt_04-02,N_04-02,SRt_04-01,N_04-01,SRt_03-31,N_03-31,SRt_03-30,N_03-30,SRt_03-29,N_03-29,SRt_03-28,N_03-28,SRt_03-27,N_03-27,SRt_03-26,N_03-26,SRt_03-25,N_03-25,SRt_03-24,N_03-24,SRt_03-23,N_03-23,SRt_03-22,N_03-22,SRt_03-21,N_03-21
12,1015,יבנה,0.03430982191409312,399.0,0.027735777244231586,588.0,0.028482825746778982,599.0,0.02849012050874095,611.0,0.024544862838216303,789.0,0.023125514676271944,922.0,0.019708978413954227,1109.0,0.020001961589416663,1143.0,0.020915432783427102,970.0,0.020940942968554855,988.0,0.019366309603378686,997.0,0.01864514891589511,848.0,0.017933399720799024,785.0,0.021643287468403945,629.0,0.020907645230424824,642.0,0.020011573957351446,714.0,0.018152615854519005,753.0,0.02060111673090481,810.0,0.024580097745795185,785.0,0.031077720458131813,836.0,0.03298622788794433,942.0,0.032197502028479964,1089.0,0.03399380122537774,1141.0,0.0376842592210402,1178.0,0.03922606107051679,1121.0,0.039454784513089244,1249.0,0.037052258221528626,1189.0,0.0387556742293589,1114.0,0.03905187047821907,976.0,0.0370941199298541,907.0,0.03882365941077572,884.0,0.04122093014848799,886.0,0.040479648112203545,781.0,0.039357333295813736,741.0,0.03876188920505026,626.0,0.04287952567624476,516.0,0.05133182936556476,461.0,0.044667454067920255,403.0,0.041473339616784406,359.0,0.052387102394924806,319.0,0.0529102697603345,346.0,0.05377439972232829,427.0,0.05573298481879537,468.0,0.05445202484141364,418.0
13,1020,ירושלים,0.017123772145657797,3239.0,0.017443316250880306,3914.0,0.016894430319139276,4011.0,0.016771590175925746,4065.0,0.01723366872608237,4920.0,0.017532107617843518,5462.0,0.017488228098910902,6318.0,0.017584457971683762,6628.0,0.016859130083458598,6006.0,0.017669618062311626,6230.0,0.017681932038172424,6396.0,0.017556225340874844,5934.0,0.017707238874079635,5648.0,0.01712201636093559,5383.0,0.017438123768424293,5526.0,0.017794510306167806,5954.0,0.017742671090751505,6192.0,0.01890908525249818,6702.0,0.01937267041549887,6474.0,0.0200005486645803,6714.0,0.023463080985249962,7013.0,0.02460986082306888,7807.0,0.02619223248749409,8212.0,0.02732501006295803,8344.0,0.027751609264611166,7883.0,0.02861380448134477,8642.0,0.02969454002106833,8757.0,0.029944591440885876,8507.0,0.0324458969641966,7902.0,0.03383137922338606,7646.0,0.035970675583286746,7442.0,0.03783825129061512,7558.0,0.04016363018064966,7376.0,0.04223585323940021,7159.0,0.04307799960516013,6119.0,0.04381296215218482,5102.0,0.04475461055378498,4603.0,0.04477282680111421,4252.0,0.04617568892099115,3727.0,0.046995167337555925,3002.0,0.050063013898417476,2864.0,0.04997993394340871,3456.0,0.050220520259415286,3845.0,0.053473682507437205,3527.0
14,1143,חיפה,0.009165485274789352,2546.0,0.010984985570342736,3575.0,0.011545495640789535,3662.0,0.011587778380752495,3744.0,0.013243872677481646,4964.0,0.014064085573804274,5718.0,0.014910395841968153,6887.0,0.015163498742835244,7181.0,0.0156411148174159,6355.0,0.015849490763217775,6485.0,0.016031550142482125,6573.0,0.015973109335697552,5540.0,0.01610912012582474,5020.0,0.01540249597995261,4180.0,0.01593601008782601,4184.0,0.017082227177188117,4494.0,0.017997778231272445,4606.0,0.018719768181954984,4944.0,0.019670227296612924,4831.0,0.02156213234666332,5091.0,0.022548673313103156,5691.0,0.023447990282997287,6502.0,0.02486664975824509,7054.0,0.02480154028211098,7361.0,0.025275301385593082,7103.0,0.026728656404782315,7980.0,0.026844047058554418,7882.0,0.02785625684460523,7520.0,0.02950499572866622,6749.0,0.030309567120922972,6288.0,0.031763446530411146,6155.0,0.032891336299378696,6121.0,0.033770269982329744,5588.0,0.034411768630617456,5324.0,0.034619226907183887,4591.0,0.03494798483364424,3906.0,0.03529882389285396,3512.0,0.038571192612754095,3175.0,0.03965783986981933,2848.0,0.043095918051924295,2355.0,0.04509135508618536,2409.0,0.04596565880453206,2844.0,0.04637715439457288,3063.0,0.047004965900350124,2689.0
15,1181,תל אביב -יפו,0.011216826663607276,6150.0,0.012521516054923914,8946.0,0.01285373895019386,9165.0,0.012713037539897156,9332.0,0.014419352993251953,12103.0,0.014788933130915526,14228.0,0.015457445598578354,16734.0,0.015218189639790587,17401.0,0.015312485554473705,14935.0,0.015170056714928883,15262.0,0.015363159295888497,15546.0,0.014696449113687787,13567.0,0.01393529557416181,12395.0,0.013209166093788192,10581.0,0.013199681826040994,10669.0,0.014010413027177527,11641.0,0.01403908281076074,12355.0,0.01440948537879393,13741.0,0.014816656985028685,14084.0,0.01634156970397902,14447.0,0.01784330655153911,15656.0,0.019681610454688747,17432.0,0.020648977360506932,18114.0,0.021679043327169967,18232.0,0.022532701780456667,17080.0,0.024964535047520667,18184.0,0.02549617707660164,18091.0,0.026187691717016646,17466.0,0.02770238621260943,16368.0,0.028390085087542063,15523.0,0.029576561056452573,15267.0,0.030231412457663944,15142.0,0.0314774230621116,13865.0,0.03241544184660642,13244.0,0.03310759931586963,11246.0,0.03389478970727966,8898.0,0.035908529776586234,7972.0,0.0393153239973943,7222.0,0.04119852565174297,6527.0,0.04230245770874343,5644.0,0.045764303569320035,5956.0,0.04689545065371253,7248.0,0.04792982075300704,8490.0,0.04909107096654345,8061.0
16,1184,בת ים,0.03350495858527869,412.0,0.0272774160588137,657.0,0.026529839982082862,663.0,0.02622963236393113,679.0,0.023857560144431918,1038.0,0.02437622997009141,1296.0,0.02234597577472195,1683.0,0.02204289845387624,1802.0,0.025062365962585466,1673.0,0.02511877042668173,1705.0,0.02456664275501135,1728.0,0.025157273128801512,1392.0,0.02267031635617767,1156.0,0.02229652377659542,841.0,0.024349998684494494,809.0,0.02644920985168868,938.0,0.026959020631425953,963.0,0.029644485854277525,1088.0,0.02961420217532313,1051.0,0.0322013408042582,1208.0,0.033408585432418716,1412.0,0.03456887369564491,1818.0,0.03361638971133575,1985.0,0.03376108913032137,2125.0,0.03289556275022159,2024.0,0.03437021752576734,2477.0,0.034524422687704476,2347.0,0.03496930819907373,2169.0,0.036121738112375325,1761.0,0.03700242592570891,1539.0,0.03801884026377909,1435.0,0.038496153938684684,1397.0,0.04268745044181087,974.0,0.04537210194566414,902.0,0.04406612339769186,774.0,0.04660410078718509,604.0,0.04873898879223202,508.0,0.05414828551767852,461.0,0.05888254156465262,414.0,0.05793305126150709,318.0,0.06036125679458427,351.0,0.06105320120608002,384.0,0.0565775685844363,416.0,0.058415303372417605,385.0
17,1185,גבעתיים,0.011910942669412491,944.0,0.0143017581314797,1296.0,0.013950627134055885,1318.0,0.014138512913465963,1346.0,0.014778043357466497,1727.0,0.015478573006989578,2064.0,0.016744918609858647,2490.0,0.01753476773922336,2599.0,0.017293871998215853,2240.0,0.017063490134771726,2285.0,0.017455056965223016,2315.0,0.016909697035237377,2012.0,0.016448789067750366,1819.0,0.015600290275060227,1532.0,0.015798011321733266,1555.0,0.015072641489381939,1669.0,0.013978916874658314,1752.0,0.014390453558670595,1897.0,0.015404920553781742,1866.0,0.01464339371239215,1934.0,0.01526628279827879,2099.0,0.01755700421470142,2367.0,0.019161068665669093,2508.0,0.02066625618866725,2551.0,0.021199211798335053,2425.0,0.022653447368805067,2601.0,0.023678039938890158,2537.0,0.024433403564757122,2405.0,0.023972686596510726,2117.0,0.02408978993369042,1951.0,0.027308655577826867,1907.0,0.028337398894869855,1891.0,0.029063896337412215,1730.0,0.03254768585573786,1639.0,0.03436896474925917,1416.0,0.03703031597759955,1165.0,0.03886976810167334,1044.0,0.036304418761357454,915.0,0.0374389643018163,817.0,0.03985366759947871,713.0,0.03857957983687978,740.0,0.040047556015773554,875.0,0.04127250274885212,1035.0,0.04339949368949816,971.0
18,1186,הרצלייה,0.009350514124572742,1387.0,0.01180591095004734,1999.0,0.011549958333221404,2039.0,0.012685672763768991,2095.0,0.0124602951397419,2698.0,0.013319353036585423,3176.0,0.012839867726733413,3753.0,0.0123537312287528,3932.0,0.012336175377140483,3381.0,0.01228966572729258,3459.0,0.011575929552906516,3517.0,0.011837519838737893,2988.0,0.011048003347142428,2757.0,0.011408319955484482,2352.0,0.012106724478071386,2353.0,0.012447837732300729,2553.0,0.012918873500539111,2687.0,0.013727840156551586,2872.0,0.013615803065252927,2887.0,0.014204171942126954,2922.0,0.01540495708012357,3161.0,0.015778257195760672,3515.0,0.017231174095248405,3712.0,0.01835928103794258,3719.0,0.018445766599663453,3547.0,0.019957594131146447,3803.0,0.02167050872564126,3783.0,0.022762264421645098,3662.0,0.025792294658552234,3297.0,0.02613371367874995,3046.0,0.026962048940484675,3062.0,0.028174637470865488,3023.0,0.02990579961260414,2847.0,0.02980066385806715,2819.0,0.03019322494387648,2395.0,0.029295775326281994,2028.0,0.03260700391986862,1802.0,0.03622247272350432,1601.0,0.03863608317522083,1440.0,0.04133484011726701,1159.0,0.04520995773690395,1041.0,0.043702866700444376,1212.0,0.0454136509437446,1358.0,0.044316653052164395,1255.0
19,1187,חדרה,0.014380894473389106,393.0,0.0136115029807513,503.0,0.013054121908096466,547.0,0.011919228770604423,582.0,0.011874098665190843,765.0,0.01156914410848075,861.0,0.010189221704249836,995.0,0.011242913351992472,1086.0,0.011408411998168725,1140.0,0.011246809245414557,1300.0,0.012520507028108254,2045.0,0.01240069355385447,1883.0,0.013235641769045917,1816.0,0.013589552013082477,1737.0,0.013895089218375603,1834.0,0.016477769102954,2083.0,0.01809365256414683,2305.0,0.019174950772016863,2048.0,0.020072641862717518,2374.0,0.02129781913769274,2421.0,0.022417660369389428,2498.0,0.023251348089608593,2472.0,0.023048872246678658,2265.0,0.02335742466813367,2000.0,0.025762693665786558,1508.0,0.02876316649824042,1264.0,0.027540220712876963,1231.0,0.027086426180032614,1147.0,0.029505534596486454,1006.0,0.030035220369383348,927.0,0.03247499912537443,887.0,0.033684130915912665,900.0,0.03901612963743013,856.0,0.039027685615358944,809.0,0.0393416428223042,701.0,0.038129919932563525,619.0,0.03997807167595991,548.0,0.04457637169786242,473.0,0.04720454900205129,406.0,0.04126827295528802,320.0,0.04302465180131123,358.0,0.042831381446949986,425.0,0.045666850145288804,475.0,0.04943075301824126,431.0
20,1188,חולון,0.0092571722644266,1187.0,0.009942852246111114,1782.0,0.010711959853796893,1832.0,0.011305006507972623,1863.0,0.01269963797524596,2481.0,0.012807494883168246,2987.0,0.013860054965374027,3781.0,0.01457147813645051,4047.0,0.016606939301177816,3623.0,0.01642251511936683,3649.0,0.016452266346142864,3666.0,0.016226544974918166,3076.0,0.01686791569424502,2738.0,0.014487946879696678,2059.0,0.01562219057693176,1946.0,0.017177675331182744,2173.0,0.01715996498016914,2233.0,0.01723306761206026,2478.0,0.01761170898622171,2370.0,0.019585297984497235,2523.0,0.022577150989548007,2881.0,0.024702531699723976,3673.0,0.025828874425003086,4043.0,0.02712826509908708,4289.0,0.02844887216555757,4117.0,0.030923060292522984,4897.0,0.03163811081767857,4737.0,0.03232677197630473,4450.0,0.034187248157508475,3627.0,0.03522938457321571,3162.0,0.036623877465322086,3027.0,0.037110565038358606,2947.0,0.03871659225067187,2311.0,0.04104635514215287,2177.0,0.0413966492901055,1883.0,0.042850264307841814,1575.0,0.043305829776070885,1415.0,0.048255494105163936,1262.0,0.04895860473846358,1133.0,0.04806253977275449,882.0,0.051020327671450046,894.0,0.049718900424439334,1020.0,0.049380114868288076,1122.0,0.052318462127438084,1005.0
21,1191,כפר סבא,0.011938304381297955,1452.0,0.013514015600671177,1948.0,0.01354317569554156,1961.0,0.014284598041230575,1991.0,0.014064148193673388,2535.0,0.013078725778900038,2910.0,0.014168168573261404,3445.0,0.01378220508523793,3561.0,0.014441819011374634,3136.0,0.01396872130657489,3197.0,0.013581596125617636,3263.0,0.013528147723377463,2875.0,0.013577632166392292,2726.0,0.012126955560558046,2320.0,0.012520074601369606,2352.0,0.012919128079419664,2649.0,0.013274908995168856,2764.0,0.013619680654498222,2939.0,0.013967135632396783,2944.0,0.01434676276680998,3033.0,0.015782529049823715,3205.0,0.015858447905864645,3480.0,0.01762164107305204,3531.0,0.018423945205321042,3577.0,0.01979980926195005,3364.0,0.021835567786502596,3608.0,0.023790987386252266,3516.0,0.023781963146773454,3347.0,0.026002293540945607,3002.0,0.026531908476050255,2751.0,0.02698197603005733,2696.0,0.027748003679076347,2671.0,0.029211810928765826,2494.0,0.028993571706813225,2331.0,0.029896651401359615,2007.0,0.030434781958509637,1682.0,0.03133918615627266,1511.0,0.0375613920732828,1351.0,0.038163755210420904,1221.0,0.037835230719229854,994.0,0.0433983020387392,1013.0,0.04435087264457656,1221.0,0.04544069723228193,1363.0,0.04756507597446109,1232.0
