,CITY_ID,SHEM_YISHU,CITY_ID,symptoms_score_05-12,SRt_05-12,N_05-12,symptoms_score_05-11,SRt_05-11,N_05-11,symptoms_score_05-10,SRt_05-10,N_05-10,symptoms_score_05-09,SRt_05-09,N_05-09,symptoms_score_05-08,SRt_05-08,N_05-08,symptoms_score_05-07,SRt_05-07,N_05-07,symptoms_score_05-06,SRt_05-06,N_05-06,symptoms_score_05-05,SRt_05-05,N_05-05,symptoms_score_05-04,SRt_05-04,N_05-04,symptoms_score_05-03,SRt_05-03,N_05-03,symptoms_score_05-02,SRt_05-02,N_05-02,symptoms_score_05-01,SRt_05-01,N_05-01,symptoms_score_04-30,SRt_04-30,N_04-30,symptoms_score_04-29,SRt_04-29,N_04-29,symptoms_score_04-28,SRt_04-28,N_04-28,symptoms_score_04-27,SRt_04-27,N_04-27,symptoms_score_04-26,SRt_04-26,N_04-26,symptoms_score_04-25,SRt_04-25,N_04-25,symptoms_score_04-24,SRt_04-24,N_04-24,symptoms_score_04-23,SRt_04-23,N_04-23,symptoms_score_04-22,SRt_04-22,N_04-22,symptoms_score_04-21,SRt_04-21,N_04-21,symptoms_score_04-20,SRt_04-20,N_04-20,symptoms_score_04-19,SRt_04-19,N_04-19,symptoms_score_04-18,SRt_04-18,N_04-18,symptoms_score_04-17,SRt_04-17,N_04-17,symptoms_score_04-16,SRt_04-16,N_04-16,symptoms_score_04-15,SRt_04-15,N_04-15,symptoms_score_04-14,SRt_04-14,N_04-14,symptoms_score_04-13,SRt_04-13,N_04-13,symptoms_score_04-12,SRt_04-12,N_04-12,symptoms_score_04-11,SRt_04-11,N_04-11,symptoms_score_04-10,SRt_04-10,N_04-10,symptoms_score_04-09,SRt_04-09,N_04-09,symptoms_score_04-08,SRt_04-08,N_04-08,symptoms_score_04-07,SRt_04-07,N_04-07,symptoms_score_04-06,SRt_04-06,N_04-06,symptoms_score_04-05,SRt_04-05,N_04-05,symptoms_score_04-04,SRt_04-04,N_04-04,symptoms_score_04-03,SRt_04-03,N_04-03,symptoms_score_04-02,SRt_04-02,N_04-02,symptoms_score_04-01,SRt_04-01,N_04-01,symptoms_score_03-31,SRt_03-31,N_03-31,symptoms_score_03-30,SRt_03-30,N_03-30,symptoms_score_03-29,SRt_03-29,N_03-29,symptoms_score_03-28,SRt_03-28,N_03-28,symptoms_score_03-27,SRt_03-27,N_03-27,symptoms_score_03-26,SRt_03-26,N_03-26,symptoms_score_03-25,SRt_03-25,N_03-25,symptoms_score_03-24,SRt_03-24,N_03-24,symptoms_score_03-23,SRt_03-23,N_03-23,symptoms_score_03-22,SRt_03-22,N_03-22,symptoms_score_03-21,SRt_03-21,N_03-21,symptoms_score_03-20,SRt_03-20,N_03-20,symptoms_score_03-19,SRt_03-19,N_03-19,symptoms_score_03-18,SRt_03-18,N_03-18,symptoms_score_03-17,SRt_03-17,N_03-17,symptoms_score_03-16,SRt_03-16,N_03-16,SHEM_YISHU
23,920.0,מעלה עירון,920.0,0.006497725743171177,0.004132584174389092,13345.0,0.006707957304841519,0.0047825819790852896,16304.0,0.006918039260251339,0.005760348115275784,19766.0,0.006995656661193275,0.0057339044671662134,18287.0,0.0069901480731317115,0.00572160536451987,18368.0,0.007056510736283713,0.006191842590949119,17578.0,0.007507464328320937,0.007488586395120084,13297.0,0.007798077074789081,0.007871418870821715,9934.0,0.007966569454974391,0.008558263737671632,6057.0,0.007098221670017207,0.007855263341604066,4286.0,0.006966541790967166,0.007807426687550026,4817.0,0.007115676232214711,0.009308867803149634,5408.0,0.006989871784042774,0.007936275895504377,10484.0,0.006939909150482443,0.007994148165718532,16768.0,0.006971969231124375,0.007641337574736901,24688.0,0.006953142578142497,0.007497589895653268,32230.0,0.007001764688908482,0.0076222197718947005,29073.0,0.007010542136472298,0.007664333673499446,28522.0,0.007007102763352071,0.007422022561602526,27997.0,0.00707967300605787,0.007419331809506233,22972.0,0.007079767563578459,0.007165030449998459,16801.0,0.007175808102565572,0.008196806557020746,9166.0,0.008702127164558576,0.018516479006909912,2338.0,0.007639353307862473,0.013657891556233263,5982.0,0.007263423254770821,0.009474109395561153,22060.0,0.0072568457326186355,0.009502807702534583,22137.0,0.0072161962381196414,0.009545576737469856,22251.0,0.007187321203789759,0.009625211292131392,22284.0,0.007192464544374384,0.009563955011589324,24991.0,0.0071911830809055395,0.009149265521018898,27213.0,0.007194003474119608,0.008782829910188101,23863.0,0.007354907633015732,0.00956900526647447,8334.0,0.007291450515709099,0.009300868985512155,8432.0,0.0074474977909281355,0.009470977535193268,8602.0,0.0076230888006482735,0.009475891056285041,9126.0,0.007750592953153932,0.01069571794521503,9166.0,0.007489467374172434,0.012461225566010065,15104.0,0.007354132871445755,0.009261248954888677,43399.0,0.00725734360485834,0.009360677701739773,54752.0,0.007266394628554402,0.009474015431985061,54718.0,0.0072206775627555704,0.009353920331953104,56998.0,0.007199365243855191,0.009308991524033123,56063.0,0.0071799127106999105,0.009100744725676811,52888.0,0.007184678340905693,0.008532704212534362,43716.0,0.007003000707534451,0.009727033654852328,15016.0,0.006927827196028043,0.0098517236631164,3021.0,0.0065873468804508555,0.007356101144277717,2733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,מעלה עירון
24,1001.0,טירת כרמל,1001.0,0.007248006986050032,0.004758780489664896,291.0,0.00764151985692829,0.005514356672190983,337.0,0.007561773305990291,0.0053560885944026375,392.0,0.007484062403653694,0.00528727390078411,368.0,0.007482918629968493,0.005258363969818467,368.0,0.007549538131429764,0.00623304028247611,358.0,0.007695220424634062,0.007866820272362178,252.0,,,,,,,0.007633945744652995,0.008734221436748405,215.0,0.007628187353901825,0.009632730334265531,234.0,0.007670648577089,0.010063031164368911,252.0,0.007793792090931028,0.010722123752190107,332.0,0.007954128688520029,0.011081739220455383,414.0,0.0077247074324117955,0.010199430255574392,530.0,0.00772307359996041,0.011396005820829771,648.0,0.007868171805026187,0.014512933625626674,504.0,0.007878487910692058,0.01408858019403409,475.0,0.007889370122791069,0.014473205205200667,464.0,0.007820952379423447,0.014346958107195199,388.0,0.00764809657648898,0.014487414364854689,295.0,,,,,,,,,,,,,,,,,,,,,,,,,0.008937468521284842,0.021975343051302137,200.0,0.008973120767753176,0.023202395835171762,230.0,0.00936043435183842,0.02409359076256742,269.0,0.009398958279499423,0.025247848338548488,300.0,0.009891797094672984,0.02734298774210026,303.0,0.009877864430943009,0.028292315630989325,346.0,0.010290997710481616,0.034091850073072,381.0,0.010370672519075294,0.03388011797282333,548.0,0.00964796486693161,0.02910456008980859,1443.0,0.009487401796128912,0.02876236505807381,1411.0,0.009542871695385141,0.028804287708453048,1395.0,0.009429149245496628,0.028224742525419372,1389.0,0.00982210911817926,0.0282457267754327,1364.0,0.009828516323782215,0.027496965364435924,1304.0,0.00973785096197178,0.026681166848033705,1040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,טירת כרמל
25,1002.0,דימונה,1002.0,0.008186223855667552,0.011997237097068843,350.0,0.008459157209487237,0.0172737650816129,413.0,0.00805052891025766,0.017598673908007345,500.0,0.008015056306743335,0.01645687423287116,482.0,0.00800280243764455,0.01631158422727546,488.0,0.008045280172112904,0.01669562927668502,482.0,0.007911662333176375,0.01664455043293494,387.0,0.008189754595763704,0.01992728140613472,294.0,,,,,,,,,,,,,0.013628990380878205,0.018251401416904203,244.0,0.013721396072461681,0.026419630822608352,380.0,0.012454133070099297,0.023582904162044553,519.0,0.011614631770651113,0.024484025880524476,697.0,0.011553083195965853,0.025078844108300833,683.0,0.011482788058840688,0.024970176501509858,654.0,0.013003646889689554,0.02562161202316952,652.0,0.011365854375011775,0.02781480617561554,532.0,0.011024965737072526,0.023714408304661587,397.0,0.011602195257991159,0.028074362525558543,273.0,,,,,,,0.011949308811949623,0.028678676259278453,876.0,0.009552161328505464,0.027081584533242754,875.0,0.009704754095824764,0.027746350082212642,877.0,0.009678407378639294,0.027406006937889422,863.0,0.009681203867902373,0.02746754000506572,885.0,0.010082027134699878,0.02792919792318342,937.0,0.009933357526163963,0.027382129246107553,954.0,0.01056154816584831,0.03061231185454826,287.0,0.010542507586577174,0.03183573855526104,319.0,0.00987670321714158,0.02955320375206695,321.0,0.011431315596256396,0.03058154906963028,402.0,0.011553424958780294,0.034681272890638284,420.0,0.010642626604897664,0.03299731629249447,581.0,0.010815982921336979,0.034051217099991954,1310.0,0.010779780146270856,0.03710114927781385,1530.0,0.01084271292978126,0.03739469066224307,1525.0,0.01086079070498349,0.03734711054814816,1523.0,0.010510935012843484,0.037045020971467266,1456.0,0.010600235638415745,0.036706743153361185,1404.0,0.010773903655131721,0.038281940978984554,1165.0,0.010105224713744872,0.0455769002712943,364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,דימונה
26,1003.0,קריית טבעון,1003.0,0.008353237982483672,0.012406806207906535,656.0,0.008277407291602363,0.012311836656289437,750.0,0.008356068558628955,0.012052504832732768,861.0,0.008520715144132234,0.012815588286177793,908.0,0.008556491980747587,0.013136318182343466,916.0,0.008498839593181219,0.012275011328063702,940.0,0.008191016010359119,0.009236433441084858,765.0,0.008079084679409284,0.008461980500791097,720.0,0.008112912636138633,0.008243490496396949,648.0,0.008274001583127839,0.01086632846066057,718.0,0.008236639806304074,0.010787890904029285,706.0,0.008197539187210381,0.009989197268794145,742.0,0.00821213622038174,0.010747003718799088,837.0,0.008646856078147119,0.013624732342244324,955.0,0.008737809065133382,0.015857952009372928,1125.0,0.008651572286396165,0.015583407983650889,1264.0,0.008544201091865523,0.014235182782117477,1124.0,0.00856634497328994,0.014488446857408726,1080.0,0.008560131313953463,0.014754505849767466,1101.0,0.008579006284073069,0.015145550173918452,1025.0,0.008251813659326201,0.013105740839485994,913.0,0.00817442979076288,0.011034085318040609,784.0,0.00811082042915326,0.01016121923722644,667.0,0.008128480197811842,0.010252106712076966,678.0,0.008456357610736237,0.011528569981085323,755.0,0.008529690347486766,0.013265441398007321,759.0,0.008752806581968989,0.014773833992449008,813.0,0.008631601890530654,0.012387417767794567,855.0,0.00880004810410538,0.013077822283123446,866.0,0.008938647171407415,0.015060010154686982,929.0,0.009012022186770018,0.01613037338827906,993.0,0.008886430289471024,0.016104299565964375,1001.0,0.008926646571023164,0.01643424757497265,1020.0,0.008800412496346298,0.01501440557435101,957.0,0.008994816348083755,0.017566225843673965,973.0,0.008948185443095818,0.018583946064517416,1008.0,0.009079751578369316,0.021483666242678202,1170.0,0.009073821446258403,0.01927784680026609,1903.0,0.009112020509618316,0.020537106060874687,1861.0,0.009193847218560038,0.021079528370016455,1843.0,0.00921321790917977,0.02119056099514322,1827.0,0.00941692444382764,0.022309687809675724,1791.0,0.009531823570001123,0.02426002922033518,1719.0,0.009563763552213368,0.022862654591378217,1397.0,0.010347459367814258,0.035914419920216364,488.0,0.010279259032659466,0.03702704944651311,451.0,0.01047660703988126,0.039048009354866846,391.0,0.01103152093135227,0.0460863925922922,363.0,0.01051662072406883,0.04952788454731536,338.0,0.010454978942334072,0.047112144162083563,324.0,0.01061972928122331,0.04974142947500578,373.0,0.010890335952475983,0.05256469485896737,408.0,0.011118843467454812,0.05717013136959095,349.0,0.010771313431894355,0.05738614684494317,310.0,0.010487058206727287,0.05496118690031122,276.0,,,,,,,,,,קריית טבעון
27,1004.0,אור יהודה,1004.0,0.008553198350373601,0.016735087035409678,347.0,0.008687236114087402,0.01650063954953638,420.0,0.00856616030760555,0.016072911613478028,501.0,0.008737995242715298,0.017400752273785212,508.0,0.008729719779675259,0.017326905500269524,510.0,0.008760565881903326,0.017013018425260623,506.0,0.008291316340952311,0.015950990435975212,426.0,0.008159175169813451,0.013380769544722492,392.0,0.007984317493309932,0.011081223215773305,300.0,0.008122523991123558,0.010800105938068773,239.0,0.008169857026022563,0.009840042529974759,230.0,0.008099289562841614,0.010004941425919251,245.0,0.008050649505133517,0.011842511795445182,304.0,0.00782553406650556,0.011861709810852791,423.0,0.008295199467062631,0.014332175533219953,612.0,0.008516370991622006,0.01561761433410621,785.0,0.00845336588940581,0.01569767836094138,769.0,0.008478802507236557,0.016385529126131008,727.0,0.008549057709212698,0.017259462357128667,727.0,0.008674232022890907,0.01760930884942006,677.0,0.009101599294748427,0.020705000641272838,557.0,0.009102970989110533,0.022871199272374,389.0,0.008782735072501326,0.022291472766011046,239.0,0.009214306496753194,0.027421154633190406,252.0,0.008743701740990279,0.02396735826422035,524.0,0.008675315801710009,0.022259882074701743,553.0,0.008898492717466655,0.023164941989084902,589.0,0.008768310267047929,0.021588462949537847,600.0,0.0090822132962564,0.020535783093018872,959.0,0.009070738739816557,0.021762692196907452,1015.0,0.009038354065644159,0.022019318699576847,1061.0,0.009524672444225396,0.025076886922799423,876.0,0.009660449160311163,0.027179511716533516,863.0,0.00962058218318557,0.027555713479614535,831.0,0.00966284631137802,0.029566171682129532,887.0,0.01014391617658298,0.03800089867883043,560.0,0.01019471915733017,0.03764764231360671,635.0,0.009900332296480263,0.03635325735980988,1086.0,0.009842385455667905,0.037718770696397015,1156.0,0.009967867521874407,0.03768421961182923,1157.0,0.009993554835516416,0.03735515607104488,1156.0,0.010181185257175351,0.03838619591341436,1080.0,0.010004979447173856,0.03800560622537327,1041.0,0.010211936943305334,0.0391253968541222,871.0,0.011240326001801169,0.04561629070317362,315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,אור יהודה
28,1005.0,נשר,1005.0,0.00786118654837269,0.009573837990647439,429.0,0.007802754756506816,0.00898685189383103,519.0,0.0077865663080354105,0.00958909732370386,611.0,0.007607007617794753,0.009082392311012348,633.0,0.007596141229691438,0.009011707399185455,633.0,0.007651187302406441,0.009834168596488627,623.0,0.007666975006319995,0.00830095624609266,514.0,0.007786835717126089,0.009314528937903542,458.0,0.007885271531433858,0.011257791948539108,374.0,0.0077840277424675915,0.009482460421690281,479.0,0.007784141634861909,0.009229580235152553,480.0,0.007804074277258365,0.00976372893793272,486.0,0.007837224887593527,0.010123802121749872,552.0,0.007798283742253743,0.010235271985764703,672.0,0.008108767482794155,0.013390020035028793,808.0,0.00801828136381253,0.013459117349392107,975.0,0.008165146486099298,0.015241139164846271,795.0,0.008215646183485527,0.015748335002636067,733.0,0.008217026513845838,0.015534831263718463,735.0,0.008224733649031216,0.015291206694915476,675.0,0.008364577987722822,0.015495477831265026,551.0,0.008191301001175912,0.013334547312189035,437.0,0.008401081333498154,0.012219818397312626,272.0,0.008433361119547312,0.013249787623925188,282.0,0.008524826449512192,0.016066138792140694,341.0,0.008527983443726222,0.015739062100057766,351.0,0.008685389567893002,0.01817529060015348,373.0,0.008674747363530806,0.020427313911915282,358.0,0.00879250004811745,0.02423368036318828,416.0,0.008617962674985328,0.023753738039331798,519.0,0.008814933236229412,0.026225153226410176,609.0,0.009153071435481636,0.028380887519024248,656.0,0.009210714747816536,0.02947334639782712,695.0,0.009114894002128782,0.028635340087346663,691.0,0.009132960468092357,0.028532010770768595,793.0,0.009051963551728708,0.025503735062537763,796.0,0.009348395969627532,0.028902581298985174,960.0,0.008975847431742862,0.02292306873841643,1852.0,0.008867945207593772,0.02230189732257563,1802.0,0.008879879187585787,0.022512274885689836,1774.0,0.008898373026849288,0.022734657485503927,1765.0,0.008922989134671645,0.022144329494610912,1676.0,0.009005122071238146,0.023083017682104447,1596.0,0.008902378833048017,0.020768782204755525,1298.0,0.009242007436686177,0.02711673045080866,265.0,0.009275441381696264,0.029512453693661213,208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,נשר
29,1006.0,באר יעקב,1006.0,0.007068200516996274,0.007094725873739251,257.0,0.007161119915016247,0.009328785716938867,311.0,0.007326154306244212,0.01426537675507042,352.0,0.00714197662527615,0.014614230228826328,333.0,0.007166773651057928,0.015483922711321589,338.0,0.0072092848906105175,0.01578220786292614,339.0,0.007504256667969276,0.01907131102459811,329.0,0.0077135550538172705,0.02286911623035979,288.0,0.007729325094696825,0.021770023590461395,223.0,,,,0.007639401560231559,0.015059022416651194,267.0,0.007752760413748006,0.01575418205608428,267.0,0.0078423571009245,0.01620765898926878,355.0,0.0075845383433174015,0.015416978774201324,459.0,0.007300024749519102,0.012330183524339644,581.0,0.007474906866743063,0.013457155301598982,762.0,0.007637099872707227,0.014039607366463671,750.0,0.007699829980019159,0.015043759192329986,674.0,0.007547677706449776,0.013484634793292974,681.0,0.007527686986768064,0.013475063737791948,603.0,0.007768838258439727,0.014660179157555233,508.0,0.008418946226694158,0.019875030306973917,398.0,0.00829891854310749,0.01971386118072047,227.0,0.008229989167805199,0.020552319010287493,244.0,0.008568988911699355,0.01973924005116821,328.0,0.008594751835930985,0.020046149994066263,344.0,0.00871773586428952,0.021057628819363284,383.0,0.008995310180064272,0.02437498438571936,354.0,0.00884739514998087,0.0235894481533001,391.0,0.009124180897122988,0.029808211438668155,474.0,0.009359457137084774,0.03344491755459264,568.0,0.0091038858473139,0.035202318455125656,572.0,0.009175880642087112,0.03646415034325221,608.0,0.009137273906692616,0.037066426194244134,572.0,0.009015898028408286,0.03534431099013029,674.0,0.009112161215992927,0.03655297769223719,677.0,0.009124207215945498,0.036346842711213814,674.0,0.009358318454757231,0.03581264301559226,751.0,0.008762218272399582,0.029777319562256842,1280.0,0.00904613533990021,0.030128703145280322,1287.0,0.009115623391900807,0.030965726542275116,1307.0,0.00918950283021949,0.031027361773522173,1225.0,0.009217135728357083,0.03123820861200485,1191.0,0.009141988350822668,0.029306908201224318,1080.0,0.00882430580355582,0.02720033625396471,857.0,0.010751555272318703,0.040625283980429125,255.0,0.009295245617289274,0.04473237530416285,210.0,,,,,,,0.010639283320389315,0.06794359810622115,215.0,0.01037302510986453,0.06503859979162986,246.0,0.010091501431653282,0.060954931366534,281.0,0.010081718123378726,0.06169704654219803,260.0,0.009613553071511599,0.05696106423708539,225.0,0.009527834888406686,0.05492551847136941,208.0,,,,,,,,,,באר יעקב
30,1007.0,גדרה,1007.0,0.008004316059504853,0.013420227054762372,416.0,0.007825181672187608,0.011549791386211957,499.0,0.007938380332479247,0.009961031551439578,561.0,0.007958573709511675,0.010154794177805716,559.0,0.007976848398937367,0.010154971254394721,558.0,0.007997084618249162,0.010388103300926368,561.0,0.007579404913757458,0.0057203846228055764,469.0,0.007759008592005103,0.00764119262409684,400.0,0.007896438997842696,0.008240540682355106,308.0,0.007667342593428407,0.0075804679645088665,300.0,0.007738998784088228,0.008687735497032601,327.0,0.007704604144652753,0.008581769135991022,345.0,0.007434798781987013,0.005890295205615751,437.0,0.007900968589143364,0.007294895978752188,565.0,0.007688683694840158,0.006500137526968883,746.0,0.007587268112080457,0.006847165872796788,901.0,0.007626879266260333,0.00673120954621775,839.0,0.00760453005971758,0.006257625064888031,784.0,0.007607422507370229,0.006039033156772026,789.0,0.007810830929064707,0.008002070617031018,699.0,0.007516854041583028,0.008217764369415969,567.0,0.008097152773886137,0.011820050257129552,419.0,0.00805300850322793,0.009468264755790535,268.0,0.00803455562698445,0.010202902843298417,277.0,0.008143221187400528,0.012399367427066618,298.0,0.008189798471517202,0.013511420505801197,320.0,0.008255931139848679,0.015974037516594663,353.0,0.008262719725172174,0.016074550303981035,364.0,0.008522245994122773,0.020713273699122833,379.0,0.008411863712763073,0.019743321349102342,467.0,0.008377528881786833,0.019700858694145507,554.0,0.008538168184092537,0.02112374218678294,610.0,0.008494384209305695,0.021461237814409152,646.0,0.008609656957503584,0.02180486164417232,629.0,0.008760176248145561,0.022923027410888277,688.0,0.00876804778343437,0.022365592029342095,692.0,0.009034626066818714,0.02638214359671097,678.0,0.00951016033363435,0.02958837430917538,756.0,0.010005861448443674,0.027345728896953886,1365.0,0.010466379987922634,0.028235759047717426,1344.0,0.010426387984278883,0.028090192035720055,1345.0,0.01051475709616081,0.02862676344540339,1314.0,0.010603715517040613,0.029191536718389654,1284.0,0.010660988694051587,0.027919670571505656,1181.0,0.010779422857796279,0.028180567288286627,970.0,0.011660069087298264,0.03797649413728206,272.0,0.009702176755169713,0.03665440725800024,239.0,0.010324693691781942,0.045094988536152326,210.0,,,,,,,0.010358247984590941,0.0543442726738042,205.0,0.010364797717478865,0.05537173119808412,254.0,0.01030306808490322,0.05440858685085849,258.0,0.010544739441903086,0.05790647426254738,219.0,0.010371518147520884,0.05515979375614998,204.0,,,,,,,,,,גדרה
31,1008.0,ערד,1008.0,0.008379163230717678,0.012745834815235708,286.0,0.008378939554443958,0.011768047508239671,334.0,0.008358307840731345,0.01277143834417597,395.0,0.00836387026228736,0.01325547696978401,408.0,0.008525797869225613,0.01501720137707185,410.0,0.008494706527448841,0.014391988226721861,406.0,0.008728871965399591,0.016367549594077522,328.0,0.00901326684508875,0.020115237355694142,296.0,0.009199437423876668,0.023489719039130733,246.0,0.009210064704156683,0.022609735490035143,219.0,0.009214300219267283,0.022645077151042452,209.0,0.008865105006120302,0.018786773919823026,220.0,0.00927409603898269,0.022611320266126878,264.0,0.009013028510823883,0.02120183577637782,335.0,0.008953532244312116,0.020703561857876657,403.0,0.008869496344348343,0.018601258069285826,507.0,0.008942040696889595,0.018931473659702863,494.0,0.009075809065626895,0.019709935250597558,469.0,0.009493453455110105,0.02016566069835972,464.0,0.009501084519243719,0.020107642052233025,434.0,0.00963005292093233,0.01990997203084544,367.0,0.009988087972432724,0.022380673772632326,320.0,0.010107073863897332,0.02147916844266721,240.0,0.009916992581787751,0.021180138849932743,260.0,0.0117757220257953,0.030405258105889562,514.0,0.01144447314009416,0.031064139775882682,533.0,0.011215166125985691,0.0308897334504915,559.0,0.011353057928102204,0.031900873485273505,547.0,0.011230360395824703,0.031166196384294534,564.0,0.011121394429920111,0.031163564953696956,630.0,0.01113457184256316,0.033597191314261206,673.0,0.009805709710588247,0.0374624820148093,477.0,0.009951043963894655,0.03820578617497147,499.0,0.010106915630638553,0.039896158193536535,477.0,0.010808632709419189,0.042602260009587535,558.0,0.010954600160394942,0.043674534874797416,594.0,0.012257239359284185,0.04879681527574022,630.0,0.011199300953722098,0.039663653105208904,819.0,0.010747703227286767,0.03438747866822383,853.0,0.010843598536995621,0.03533855673754583,828.0,0.010769543666446117,0.034110284285502196,810.0,0.010553890096049196,0.03290496241831085,730.0,0.010438162048306651,0.03197881500806762,658.0,0.00895508299365693,0.025884717350259268,513.0,0.01011521152836339,0.034460678302656096,221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ערד
32,1009.0,אילת,1009.0,0.008128441015505286,0.019981676899389844,710.0,0.008058892874728538,0.018008390375506462,831.0,0.009045327273612699,0.020579334101881442,1142.0,0.009164377621101776,0.019898707915421775,861.0,0.009160818360063066,0.01976120144101155,861.0,0.009156824978417306,0.01982898197641854,855.0,0.009172735198601269,0.021361041755690053,760.0,0.009311388054039596,0.02257056864919663,760.0,0.009276119514204172,0.024140307218908384,638.0,0.00909321877570551,0.026344453624608695,349.0,0.012248219529782521,0.03607261828350214,362.0,0.01221319221672667,0.03721932365229217,372.0,0.012136730693746585,0.03665085681299965,390.0,0.011886153375238382,0.03452395943968408,502.0,0.010669817634392446,0.030747719823246582,710.0,0.009318245889520729,0.02158122651828727,1926.0,0.009166218541206334,0.020680199254365678,1899.0,0.00850806345858849,0.01944495539914029,1818.0,0.008519619763149505,0.019350711191873076,1832.0,0.008495397494434256,0.018992328599290426,1828.0,0.008373597901492613,0.017793268674578474,1720.0,0.008665782648265265,0.01928016376254969,1553.0,0.009184658632119529,0.029460947668532255,375.0,0.009375441462475922,0.03044635231660866,451.0,0.008790925344557676,0.02125133892070667,1585.0,0.008763457237202503,0.021098096866877653,1585.0,0.008791609432190503,0.02147911692094232,1632.0,0.008779826617428864,0.021153590472989328,1602.0,0.008771452823609367,0.021623192099606708,1660.0,0.008774548364549143,0.022354065319538687,1845.0,0.009002191851110328,0.02452017801984101,1946.0,0.009414781879682511,0.031597917648644974,959.0,0.009344737643770137,0.03184519732181358,1075.0,0.009383297124725598,0.03261085148651926,1063.0,0.009439513972923568,0.03311483878817861,1245.0,0.009539029326422768,0.0325838838188971,1289.0,0.009931879196922776,0.03442870764201114,1369.0,0.009738077049728837,0.033682150729313784,1524.0,0.00999645916990846,0.03420758020326778,2031.0,0.010362083616923307,0.034984674687013446,1934.0,0.010346734664496263,0.03445534816064311,1916.0,0.010891372486912973,0.035827031499221416,1825.0,0.0109706915446753,0.03653074011474598,1700.0,0.01095037702044327,0.03541598397318813,1372.0,0.011265801405442638,0.035602014102252555,984.0,0.012095505992502633,0.04125614083677271,338.0,0.011733068910419375,0.04540041775347042,322.0,0.012403547365381169,0.05226758709510474,279.0,,,,,,,,,,0.010369037964064173,0.06477392627655561,202.0,,,,,,,,,,,,,,,,,,,אילת
33,1010.0,בית שמש,1010.0,0.006695742978844133,0.009050950119507342,364.0,0.0067479353112512444,0.008359728455779558,439.0,0.00684317355997149,0.010842067832216985,583.0,0.007068822025847408,0.012919085509258084,554.0,0.007066308846819697,0.012911038098702476,556.0,0.007119424193938939,0.01342359824735066,555.0,0.007144390429883753,0.013520293859876624,495.0,0.0072200439855856745,0.013493187097827035,470.0,0.007419379417905605,0.015882447008412157,388.0,0.007809719390958108,0.015929901781027683,273.0,0.008026166264926705,0.017695839191348244,291.0,0.008021854773792584,0.017472009968257107,293.0,0.00792863607586776,0.01727634381087793,344.0,0.008179140041005298,0.018392475032175337,489.0,0.008776537934138358,0.017990324163155467,724.0,0.008338571514171276,0.017800442612292484,997.0,0.008171073443842958,0.016513612196014615,973.0,0.008134011700472957,0.016011089133097487,919.0,0.008121102862157285,0.016069847350053026,929.0,0.00819310251246044,0.016321318167672128,892.0,0.008062940796282376,0.015157117993105177,758.0,0.007712826724931751,0.01878428761707718,538.0,0.008562849000653985,0.01838943443325205,309.0,0.008831618533591443,0.019787099064819808,501.0,0.008998139341305628,0.020033138488099424,1189.0,0.00897983750239272,0.019749026567194565,1203.0,0.00911176332820224,0.021225881534117877,1242.0,0.009199990963276257,0.022296549515793875,1210.0,0.009045726805893195,0.02163518298854439,1267.0,0.008580678358807752,0.022382641257235197,1397.0,0.008854497847490156,0.024995531977084807,1300.0,0.009680407355629729,0.031039570140120522,777.0,0.009715261333857694,0.031901880275286475,799.0,0.009742421938868652,0.032225044429595416,777.0,0.009748007094048095,0.03411815321418319,882.0,0.009960609323042212,0.03621177312133798,882.0,0.010638847403040622,0.03935173698741782,818.0,0.010133488702528686,0.03998773463611928,917.0,0.009826624608033737,0.03865656304248134,1198.0,0.009948687443029803,0.03916102856500682,1189.0,0.00997496202861465,0.03939123106674057,1191.0,0.010655121895174015,0.04299462186174137,1249.0,0.010848614833566118,0.04482535712094074,1223.0,0.010724828868263167,0.04489246155065939,1097.0,0.011172620569424809,0.046584617953391624,889.0,0.012205507629987811,0.06367956128629404,473.0,0.011976129543116571,0.0662974130473035,462.0,0.012153797041503349,0.07280657511294317,430.0,0.010656294150999689,0.07020368489425136,288.0,0.010441626615002048,0.07247353235849596,269.0,0.01012428800040292,0.06952001568591398,311.0,0.009858951411939244,0.06439482799048393,319.0,0.009865565602351455,0.06270234453966046,278.0,0.010020511968131347,0.06403893903222901,239.0,0.009939050481502053,0.06089563090282237,218.0,,,,,,,,,,בית שמש
