,CITY_ID,SHEM_YISHU,SRt_05-04,N_05-04,SRt_05-03,N_05-03,SRt_05-02,N_05-02,SRt_05-01,N_05-01,SRt_04-30,N_04-30,SRt_04-29,N_04-29,SRt_04-28,N_04-28,SRt_04-27,N_04-27,SRt_04-26,N_04-26,SRt_04-25,N_04-25,SRt_04-24,N_04-24,SRt_04-23,N_04-23,SRt_04-22,N_04-22,SRt_04-21,N_04-21,SRt_04-20,N_04-20,SRt_04-19,N_04-19,SRt_04-18,N_04-18,SRt_04-17,N_04-17,SRt_04-16,N_04-16,SRt_04-15,N_04-15,SRt_04-14,N_04-14,SRt_04-13,N_04-13,SRt_04-12,N_04-12,SRt_04-11,N_04-11,SRt_04-10,N_04-10,SRt_04-09,N_04-09,SRt_04-08,N_04-08,SRt_04-07,N_04-07,SRt_04-06,N_04-06,SRt_04-05,N_04-05,SRt_04-04,N_04-04,SRt_04-03,N_04-03,SRt_04-02,N_04-02,SRt_04-01,N_04-01,SRt_03-31,N_03-31,SRt_03-30,N_03-30,SRt_03-29,N_03-29,SRt_03-28,N_03-28,SRt_03-27,N_03-27,SRt_03-26,N_03-26,SRt_03-25,N_03-25,SRt_03-24,N_03-24,SRt_03-23,N_03-23,SRt_03-22,N_03-22,SRt_03-21,N_03-21
13,1184.0,בת ים,0.0322981815804294,342.0,0.03350495858527869,412.0,0.0272774160588137,657.0,0.026529839982082862,663.0,0.02622963236393113,679.0,0.023857560144431918,1038.0,0.02437622997009141,1296.0,0.02234597577472195,1683.0,0.02204289845387624,1802.0,0.025062365962585462,1673.0,0.02511877042668173,1705.0,0.02456664275501135,1728.0,0.025157273128801512,1392.0,0.02267031635617767,1156.0,0.02229652377659542,841.0,0.02434999868449449,809.0,0.026449209851688683,938.0,0.026959020631425957,963.0,0.029644485854277525,1088.0,0.02961420217532313,1051.0,0.0322013408042582,1208.0,0.033408585432418716,1412.0,0.03456887369564491,1818.0,0.03361638971133575,1985.0,0.033761089130321366,2125.0,0.03289556275022159,2024.0,0.03437021752576734,2477.0,0.03452442268770448,2347.0,0.034969308199073734,2169.0,0.036121738112375325,1761.0,0.03700242592570891,1539.0,0.03801884026377909,1435.0,0.03849615393868469,1397.0,0.04268745044181087,974.0,0.045372101945664135,902.0,0.044066123397691864,774.0,0.04660410078718509,604.0,0.04873898879223202,508.0,0.054148285517678515,461.0,0.05888254156465263,414.0,0.057933051261507086,318.0,0.060361256794584275,351.0,0.06105320120608002,384.0,0.0565775685844363,416.0,0.05841530337241761,385.0
14,1185.0,גבעתיים,0.0108281244212291,806.0,0.011910942669412491,944.0,0.0143017581314797,1296.0,0.013950627134055885,1318.0,0.014138512913465963,1346.0,0.014778043357466497,1727.0,0.015478573006989578,2064.0,0.016744918609858647,2490.0,0.01753476773922336,2599.0,0.017293871998215853,2240.0,0.017063490134771726,2285.0,0.017455056965223016,2315.0,0.016909697035237373,2012.0,0.016448789067750366,1819.0,0.015600290275060227,1532.0,0.015798011321733266,1555.0,0.01507264148938194,1669.0,0.013978916874658314,1752.0,0.014390453558670597,1897.0,0.01540492055378174,1866.0,0.01464339371239215,1934.0,0.015266282798278791,2099.0,0.017557004214701417,2367.0,0.01916106866566909,2508.0,0.02066625618866725,2551.0,0.021199211798335053,2425.0,0.02265344736880507,2601.0,0.023678039938890158,2537.0,0.02443340356475712,2405.0,0.02397268659651073,2117.0,0.02408978993369042,1951.0,0.027308655577826867,1907.0,0.02833739889486985,1891.0,0.02906389633741221,1730.0,0.03254768585573786,1639.0,0.03436896474925917,1416.0,0.03703031597759955,1165.0,0.038869768101673335,1044.0,0.036304418761357454,915.0,0.0374389643018163,817.0,0.03985366759947871,713.0,0.038579579836879783,740.0,0.04004755601577355,875.0,0.04127250274885212,1035.0,0.043399493689498164,971.0
15,1186.0,הרצלייה,0.008984911625612447,1169.0,0.009350514124572742,1387.0,0.01180591095004734,1999.0,0.011549958333221404,2039.0,0.012685672763768991,2095.0,0.0124602951397419,2698.0,0.013319353036585423,3176.0,0.012839867726733413,3753.0,0.0123537312287528,3932.0,0.012336175377140485,3381.0,0.01228966572729258,3459.0,0.011575929552906516,3517.0,0.011837519838737893,2988.0,0.011048003347142428,2757.0,0.011408319955484482,2352.0,0.012106724478071386,2353.0,0.012447837732300729,2553.0,0.012918873500539113,2687.0,0.013727840156551586,2872.0,0.013615803065252927,2887.0,0.014204171942126953,2922.0,0.01540495708012357,3161.0,0.015778257195760672,3515.0,0.017231174095248405,3712.0,0.01835928103794258,3719.0,0.018445766599663453,3547.0,0.019957594131146447,3803.0,0.02167050872564126,3783.0,0.022762264421645098,3662.0,0.025792294658552237,3297.0,0.02613371367874995,3046.0,0.026962048940484675,3062.0,0.028174637470865488,3023.0,0.029905799612604138,2847.0,0.02980066385806715,2819.0,0.03019322494387648,2395.0,0.029295775326281994,2028.0,0.03260700391986862,1802.0,0.03622247272350432,1601.0,0.03863608317522083,1440.0,0.04133484011726701,1159.0,0.04520995773690395,1041.0,0.043702866700444376,1212.0,0.0454136509437446,1358.0,0.0443166530521644,1255.0
16,1187.0,חדרה,0.01709474195118824,332.0,0.014380894473389106,393.0,0.0136115029807513,503.0,0.013054121908096466,547.0,0.011919228770604423,582.0,0.011874098665190843,765.0,0.01156914410848075,861.0,0.010189221704249836,995.0,0.011242913351992472,1086.0,0.011408411998168723,1140.0,0.011246809245414557,1300.0,0.012520507028108255,2045.0,0.01240069355385447,1883.0,0.013235641769045915,1816.0,0.013589552013082477,1737.0,0.013895089218375605,1834.0,0.016477769102954,2083.0,0.01809365256414683,2305.0,0.019174950772016863,2048.0,0.020072641862717518,2374.0,0.02129781913769274,2421.0,0.022417660369389428,2498.0,0.023251348089608596,2472.0,0.023048872246678655,2265.0,0.023357424668133668,2000.0,0.02576269366578656,1508.0,0.028763166498240417,1264.0,0.027540220712876963,1231.0,0.027086426180032614,1147.0,0.02950553459648645,1006.0,0.03003522036938335,927.0,0.03247499912537443,887.0,0.033684130915912665,900.0,0.03901612963743013,856.0,0.039027685615358944,809.0,0.0393416428223042,701.0,0.038129919932563525,619.0,0.03997807167595991,548.0,0.04457637169786242,473.0,0.04720454900205129,406.0,0.04126827295528802,320.0,0.04302465180131123,358.0,0.04283138144694999,425.0,0.0456668501452888,475.0,0.049430753018241264,431.0
17,1188.0,חולון,0.009442965084819779,1008.0,0.0092571722644266,1187.0,0.009942852246111114,1782.0,0.010711959853796893,1832.0,0.011305006507972623,1863.0,0.01269963797524596,2481.0,0.012807494883168246,2987.0,0.013860054965374027,3781.0,0.01457147813645051,4047.0,0.016606939301177816,3623.0,0.01642251511936683,3649.0,0.01645226634614286,3666.0,0.016226544974918166,3076.0,0.01686791569424502,2738.0,0.014487946879696678,2059.0,0.015622190576931759,1946.0,0.017177675331182744,2173.0,0.01715996498016914,2233.0,0.017233067612060258,2478.0,0.01761170898622171,2370.0,0.01958529798449724,2523.0,0.02257715098954801,2881.0,0.024702531699723976,3673.0,0.025828874425003086,4043.0,0.02712826509908708,4289.0,0.028448872165557568,4117.0,0.03092306029252298,4897.0,0.03163811081767857,4737.0,0.03232677197630473,4450.0,0.034187248157508475,3627.0,0.035229384573215713,3162.0,0.036623877465322086,3027.0,0.037110565038358606,2947.0,0.038716592250671866,2311.0,0.041046355142152866,2177.0,0.0413966492901055,1883.0,0.04285026430784181,1575.0,0.043305829776070885,1415.0,0.048255494105163936,1262.0,0.04895860473846358,1133.0,0.04806253977275449,882.0,0.05102032767145005,894.0,0.04971890042443933,1020.0,0.04938011486828808,1122.0,0.052318462127438084,1005.0
18,1191.0,כפר סבא,0.010939415775532469,1239.0,0.011938304381297955,1452.0,0.013514015600671177,1948.0,0.01354317569554156,1961.0,0.014284598041230575,1991.0,0.014064148193673388,2535.0,0.013078725778900038,2910.0,0.014168168573261404,3445.0,0.01378220508523793,3561.0,0.014441819011374634,3136.0,0.01396872130657489,3197.0,0.013581596125617636,3263.0,0.013528147723377465,2875.0,0.013577632166392292,2726.0,0.012126955560558044,2320.0,0.012520074601369606,2352.0,0.012919128079419664,2649.0,0.013274908995168856,2764.0,0.013619680654498222,2939.0,0.013967135632396785,2944.0,0.01434676276680998,3033.0,0.015782529049823715,3205.0,0.015858447905864645,3480.0,0.01762164107305204,3531.0,0.018423945205321042,3577.0,0.01979980926195005,3364.0,0.0218355677865026,3608.0,0.023790987386252262,3516.0,0.023781963146773454,3347.0,0.02600229354094561,3002.0,0.026531908476050255,2751.0,0.026981976030057333,2696.0,0.027748003679076347,2671.0,0.029211810928765826,2494.0,0.028993571706813225,2331.0,0.029896651401359612,2007.0,0.030434781958509637,1682.0,0.03133918615627266,1511.0,0.0375613920732828,1351.0,0.0381637552104209,1221.0,0.037835230719229854,994.0,0.0433983020387392,1013.0,0.044350872644576565,1221.0,0.04544069723228193,1363.0,0.04756507597446109,1232.0
19,1193.0,אשקלון,0.008351634440837882,261.0,0.008273240136370845,312.0,0.014487549139359847,527.0,0.014373923717509668,542.0,0.013900291697574488,559.0,0.016969832918373975,830.0,0.015896652821859366,988.0,0.01631055451517139,1266.0,0.016403221249719345,1327.0,0.017211652597580264,1190.0,0.01736270689650696,1207.0,0.01742651354417575,1214.0,0.017474551429437782,977.0,0.017991833382180012,849.0,0.01877449078428669,591.0,0.017904138409879373,606.0,0.01808394777701181,707.0,0.01815744627165857,749.0,0.020630719367595668,866.0,0.02431143655806484,872.0,0.03076932521669846,1019.0,0.03446268477400173,1259.0,0.036382390934139655,1530.0,0.03748859769843075,1678.0,0.03825374085673675,1830.0,0.03828241729026748,1755.0,0.03702110525990515,2060.0,0.03557239616586888,1983.0,0.03650658682485541,1835.0,0.03610095469886219,1729.0,0.03792843103467743,1584.0,0.03996642875230064,1527.0,0.04138914228554183,1491.0,0.04600787978614528,1237.0,0.047833152671961435,1152.0,0.04602143229252066,990.0,0.049332388080739496,691.0,0.0455874099054859,621.0,0.052976759274207086,518.0,0.053852092586713037,469.0,0.05290715338716286,362.0,0.06246652237470919,361.0,0.060627826025962374,406.0,0.0637291935846158,432.0,0.07107217750214315,362.0
20,1194.0,נס ציונה,0.008509151386900417,760.0,0.006447522738820218,873.0,0.006488929898148975,1063.0,0.006045693520817345,1090.0,0.006088180344485862,1119.0,0.00868155974706493,1318.0,0.010161587396787618,1468.0,0.012932906905147694,1728.0,0.01327611854384708,1779.0,0.012513023947288655,1658.0,0.014147376081924753,1684.0,0.014914722707338282,1714.0,0.01379619108157011,1548.0,0.013374330841714634,1459.0,0.011423800325942157,1293.0,0.011262599295645137,1306.0,0.011620768374102674,1381.0,0.011793748845161215,1416.0,0.012409231439623088,1501.0,0.01233360396835398,1512.0,0.01434048603534239,1555.0,0.017804641892084163,1713.0,0.019736671747790962,1944.0,0.021409764074457074,2063.0,0.021400531551540692,2152.0,0.02173254627971078,2053.0,0.022629625639084636,2138.0,0.022440571768125986,2100.0,0.021770284475194617,1977.0,0.02179475905046543,1735.0,0.021445520349016537,1594.0,0.021886892865314617,1543.0,0.021718799298163016,1530.0,0.02344042434647686,1402.0,0.024137925906722302,1304.0,0.024306667417703046,1097.0,0.0248996292170084,929.0,0.027399087555094192,870.0,0.0313255772526092,741.0,0.034400660343809564,676.0,0.036691349951505546,629.0,0.03987427107269634,713.0,0.04166555046191106,863.0,0.04413710309295698,993.0,0.046189886866807764,926.0
21,1196.0,נתניה,0.008928822339599641,648.0,0.010289925029214565,784.0,0.014558398601391822,1243.0,0.014251000614613938,1262.0,0.014186063001975953,1287.0,0.015143120415273097,1777.0,0.016063605128308064,2081.0,0.016607330982681655,2628.0,0.016993355342206917,2765.0,0.017389071441209724,2427.0,0.018342784106370233,2456.0,0.018707797427325874,2484.0,0.018247040220390757,2081.0,0.01764243627551199,1855.0,0.01816120282462832,1422.0,0.017159124748245172,1366.0,0.018381110181218217,1502.0,0.01740774976364313,1562.0,0.01783228840344706,1748.0,0.018775659296352915,1672.0,0.021423242937940203,1840.0,0.023509008070068182,2127.0,0.025017368934714915,2616.0,0.02504907974702551,2850.0,0.02618064967314095,3037.0,0.026567941178694883,2879.0,0.02671329588518453,3306.0,0.026758898597087355,3215.0,0.026112961161325075,3010.0,0.02693597812172304,2516.0,0.029778777259079868,2317.0,0.03185712138275865,2224.0,0.03465678683899915,2201.0,0.039417841406489185,1908.0,0.039927590079929465,1778.0,0.04214207689924407,1537.0,0.04324525715614536,1324.0,0.042439458161017365,1229.0,0.04479804382018663,1203.0,0.04283407032862545,1105.0,0.04604834165650405,886.0,0.05167821415957096,919.0,0.048976832947584835,1012.0,0.04923202712086373,1091.0,0.051046549940056585,903.0
22,1200.0,פרדס חנה-כרכור,0.028368974079648376,269.0,0.025668400934701952,314.0,0.02168423401094056,397.0,0.02114603791909615,409.0,0.022010048915977024,420.0,0.0189553625252154,565.0,0.017793020000589882,652.0,0.01744303831270937,781.0,0.018457134312293504,814.0,0.01852627691676761,733.0,0.016048765113850443,757.0,0.014079120006168757,775.0,0.013166122665334654,677.0,0.012950584502586794,626.0,0.013121365321672209,540.0,0.011314866017575836,553.0,0.01095184404398638,613.0,0.012764986748399322,666.0,0.014794033458350231,697.0,0.015321065413645538,744.0,0.0184818912944645,826.0,0.02101947419120517,938.0,0.02344815550148624,1058.0,0.02618269924065221,1091.0,0.028779402436820676,1085.0,0.030242433633234513,1048.0,0.03449789788928368,1060.0,0.034140802859013386,995.0,0.03479624183100921,912.0,0.036933489861917176,793.0,0.035669467601844584,767.0,0.036093372863085615,742.0,0.0363514988146387,737.0,0.036196622339051035,682.0,0.03909526466646994,662.0,0.03996753216544846,562.0,0.03984850682008121,475.0,0.046306758205825735,405.0,0.048303230915947286,378.0,0.04729209139246179,336.0,0.044873407334293625,308.0,0.04425067894655102,298.0,0.0482232576551937,350.0,0.04882564224378173,401.0,0.04993275593251078,368.0
